EmployeeID,FirstName,LastName,Gender,State,City,HireDate,Department,JobTitle,EducationLevel,PerformanceRating,Overtime,Salary,BirthDate,TerminationDate,AdjustedSalary
E07595,Raghav,Nori,Male,Uttar Pradesh,Noida,2021-10-30,HR,HR Executive,Bachelor's,Satisfactory,No,653474,1994-11-06,,653474
E07596,Urishilla,Varma,Female,West Bengal,Siliguri,2016-07-12,HR,HR Manager,Master's,Good,No,670638,1977-07-22,,786658
E07597,Upasna,Acharya,Male,Delhi,New Delhi,2021-12-22,IT,Software Engineer,Bachelor's,Excellent,No,834462,1993-12-29,,834462
E07598,Ekbal,Cherian,Male,West Bengal,Kolkata,2019-08-27,Sales,Sales Manager,Bachelor's,Satisfactory,No,526218,1971-09-08,2021-11-13,578839
E07599,Ansh,Wagle,Male,Karnataka,Mysuru,2018-06-03,Finance,Accountant,Bachelor's,Excellent,Yes,471177,1973-06-14,,518294
E07600,Aarav,Deshpande,Male,Gujarat,Vadodara,2024-02-10,Sales,Sales Executive,Bachelor's,Satisfactory,No,380842,1999-02-16,,380842
E07601,Warda,Subramaniam,Male,Delhi,New Delhi,2021-11-24,Operations,Operations Executive,Bachelor's,Good,Yes,532394,1977-12-05,2023-12-24,585633
E07602,Hardik,Bora,Female,West Bengal,Kolkata,2022-09-18,Operations,Operations Manager,Master's,Good,Yes,680670,1974-09-30,,878268
E07603,Jhalak,Narayanan,Female,West Bengal,Howrah,2023-05-14,HR,HR Manager,Master's,Good,No,323657,1983-05-24,,379649
E07604,Ekani,Borra,Female,Tamil Nadu,Chennai,2017-10-06,Operations,Operations Executive,Bachelor's,Good,No,491828,1976-10-16,2021-11-03,551831
E07605,Zansi,Jani,Female,Karnataka,Mysuru,2024-02-09,Operations,Operations Executive,Bachelor's,Satisfactory,No,509773,2002-02-14,,519968
E07606,Siddharth,Kashyap,Male,West Bengal,Siliguri,2024-05-19,IT,IT Manager,Master's,Satisfactory,No,1178149,1985-05-29,,1354871
E07607,Anamika,Sen,Male,Delhi,New Delhi,2023-10-28,Sales,Sales Executive,Bachelor's,Good,Yes,448341,1983-11-07,,448341
E07608,Atharv,Divan,Male,Gujarat,Vadodara,2021-05-27,Operations,Operations Executive,Bachelor's,Good,Yes,869963,1997-06-02,2024-09-07,869963
E07609,Hredhaan,Rai,Male,Delhi,New Delhi,2024-12-10,HR,HR Executive,Bachelor's,Satisfactory,Yes,603434,1986-12-20,,603434
E07610,Ekta,Boase,Female,Delhi,New Delhi,2017-05-01,Sales,Sales Executive,Bachelor's,Satisfactory,No,723924,1979-05-11,,738402
E07611,Vivaan,Agrawal,Male,Maharashtra,Nagpur,2024-02-08,HR,HR Executive,Bachelor's,Good,No,733809,1980-02-19,,807189
E07612,Udant,Gupta,Male,West Bengal,Howrah,2016-02-11,Finance,Accountant,Bachelor's,Satisfactory,No,1118134,1971-02-22,,1229947
E07613,Daksh,Chand,Male,Maharashtra,Nagpur,2021-08-03,HR,HR Executive,Bachelor's,Excellent,Yes,799820,1993-08-10,,799820
E07614,Omisha,Bumb,Male,Gujarat,Vadodara,2023-01-12,HR,HR Executive,Bachelor's,Good,No,502831,1993-01-19,,502831
E07615,Advay,Sen,Female,Karnataka,Bengaluru,2023-08-23,Operations,Operations Executive,Bachelor's,Good,No,703288,1989-08-31,,717353
E07616,Bina,More,Male,Delhi,New Delhi,2015-12-23,Operations,Operations Executive,Bachelor's,Excellent,Yes,375423,1976-01-02,,375423
E07617,Rachit,Hayer,Male,West Bengal,Howrah,2019-11-01,Operations,Operations Executive,Bachelor's,Good,No,494721,1974-11-12,,544193
E07618,Tejas,Lall,Male,Karnataka,Mangalore,2024-12-11,Finance,Financial Analyst,Master's,Excellent,No,954356,1999-12-18,,1097509
E07619,Idika,Lalla,Male,Karnataka,Mangalore,2023-02-27,Operations,Operations Executive,Bachelor's,Excellent,No,827972,1980-03-09,,910769
E07620,Nisha,Ghose,Female,Maharashtra,Nagpur,2015-07-21,HR,HR Manager,Master's,Good,Yes,717822,1972-07-31,,926205
E07621,Unnati,Bhakta,Male,West Bengal,Siliguri,2019-12-19,IT,IT Manager,Master's,Satisfactory,Yes,798082,1967-01-01,2023-10-11,1009573
E07622,Priya,Apte,Male,Delhi,New Delhi,2024-07-14,IT,Data Analyst,Bachelor's,Satisfactory,No,1291667,1983-07-25,,1420833
E07623,Omkaar,Kannan,Male,Delhi,New Delhi,2016-04-30,HR,HR Executive,Bachelor's,Good,No,632479,1982-05-09,,632479
E07624,Omaja,Bhagat,Male,Tamil Nadu,Madurai,2022-11-11,IT,IT Manager,Master's,Satisfactory,No,1397788,1967-11-25,,1768201
E07625,Prisha,Bhatti,Male,Maharashtra,Nagpur,2024-11-02,Sales,Sales Manager,Bachelor's,Good,No,690936,1982-11-13,,760029
E07626,Timothy,Ranganathan,Female,Delhi,New Delhi,2021-05-20,IT,Software Engineer,Bachelor's,Good,Yes,892741,1985-05-29,,910595
E07627,Gautam,Subramanian,Male,Uttar Pradesh,Lucknow,2024-12-03,Operations,Operations Manager,Master's,Satisfactory,No,656506,1991-12-12,,754981
E07628,Ethan,Dhar,Female,Maharashtra,Nagpur,2022-04-22,Operations,Operations Executive,Bachelor's,Good,Yes,651016,1994-04-29,,664036
E07629,Osha,Bahri,Female,Delhi,New Delhi,2020-07-26,Operations,Operations Executive,Bachelor's,Needs Improvement,No,553709,1977-08-06,,621261
E07630,Varenya,Shankar,Male,Karnataka,Mangalore,2024-06-08,IT,IT Manager,Master's,Needs Improvement,Yes,812932,1981-06-19,,1028358
E07631,Omaja,Kaur,Male,Uttar Pradesh,Noida,2023-04-21,Sales,Sales Executive,Bachelor's,Good,No,854200,1996-04-27,,854200
E07632,Ishwar,Bhat,Male,Delhi,New Delhi,2023-03-17,Sales,Sales Executive,Bachelor's,Satisfactory,No,453116,1986-03-26,,453116
E07633,Sanaya,Basak,Female,Karnataka,Mangalore,2024-09-25,Sales,Sales Executive,Bachelor's,Excellent,No,992704,1987-10-05,,1012558
E07634,Ishani,Bhavsar,Male,Tamil Nadu,Coimbatore,2019-09-06,HR,HR Manager,Master's,Good,No,509335,1977-09-16,,644308
E07635,Azad,Sani,Female,Karnataka,Mysuru,2022-01-10,Sales,Sales Executive,Bachelor's,Satisfactory,No,543747,1981-01-20,,610084
E07636,Krisha,Shah,Male,Uttar Pradesh,Noida,2023-09-12,IT,IT Manager,Master's,Needs Improvement,No,939278,1980-09-22,,1188186
E07637,Timothy,Naidu,Female,Uttar Pradesh,Lucknow,2022-03-27,HR,HR Manager,Master's,Good,No,523495,1980-04-06,,675465
E07638,Ganga,Saxena,Male,Tamil Nadu,Madurai,2024-05-01,Finance,Financial Analyst,Master's,Excellent,No,1074715,1985-05-11,,1235922
E07639,Jeevika,Dyal,Female,Maharashtra,Mumbai,2022-03-13,Sales,Sales Manager,Bachelor's,Satisfactory,Yes,355801,1984-03-22,,362917
E07640,Banjeet,Savant,Male,West Bengal,Siliguri,2023-11-27,IT,IT Manager,Master's,Satisfactory,No,859769,1985-12-06,,988734
E07641,Anthony,Sant,Male,Karnataka,Bengaluru,2019-12-19,Sales,Sales Executive,Bachelor's,Good,No,386939,1979-12-29,,386939
E07642,Siya,Pathak,Female,Karnataka,Mangalore,2020-05-12,Sales,Business Development,Master's,Satisfactory,No,551519,1982-05-22,,646931
E07643,Darsh,Singhal,Male,West Bengal,Howrah,2019-10-06,Finance,Accountant,Bachelor's,Good,No,949909,1979-10-16,,949909
E07644,Shivani,Khanna,Female,Tamil Nadu,Chennai,2020-04-23,Operations,Operations Executive,Bachelor's,Excellent,No,512495,1992-04-30,,522744
E07645,Vyanjana,Badal,Male,Uttar Pradesh,Noida,2021-04-25,Sales,Sales Manager,Bachelor's,Satisfactory,No,575576,1966-05-09,,633133
E07646,Udyati,Ghosh,Male,West Bengal,Kolkata,2020-02-02,Operations,Operations Executive,Bachelor's,Good,No,849937,1975-02-13,,934930
E07647,Ikshita,Chad,Male,Maharashtra,Nagpur,2018-09-21,HR,HR Executive,Bachelor's,Satisfactory,No,405180,1973-10-02,,445698
E07648,Leela,Datta,Female,Delhi,New Delhi,2024-03-29,Finance,Financial Analyst,Master's,Good,No,497273,1984-04-08,,583301
E07649,Gayathri,Ghose,Male,Karnataka,Bengaluru,2019-12-12,IT,Data Analyst,Bachelor's,Good,Yes,703974,1978-12-22,,774371
E07650,Tristan,Mander,Female,Karnataka,Mysuru,2017-05-28,Operations,Operations Executive,Bachelor's,Excellent,No,724636,1986-06-05,,739128
E07651,Gauri,Tara,Male,West Bengal,Howrah,2024-01-08,Operations,Operations Executive,Bachelor's,Good,No,697156,1993-01-15,,697156
E07652,Vritti,Bajwa,Female,Karnataka,Mysuru,2024-03-27,Finance,Accountant,Bachelor's,Excellent,No,755378,1982-04-07,,847534
E07653,Jagdish,Sawhney,Female,Gujarat,Surat,2019-11-23,Sales,Sales Manager,Bachelor's,Excellent,No,971452,1972-12-04,,1089969
E07654,Mitesh,Lala,Male,West Bengal,Howrah,2022-12-10,HR,HR Manager,Master's,Excellent,No,457837,1968-12-23,,579163
E07655,Ria,Behl,Male,Gujarat,Surat,2017-12-07,IT,Software Engineer,Bachelor's,Good,No,1341799,1980-12-16,,1341799
E07656,Frederick,Nadkarni,Female,Delhi,New Delhi,2024-11-07,Sales,Sales Executive,Bachelor's,Needs Improvement,Yes,907544,2000-11-13,,925694
E07657,Jhalak,Sekhon,Male,Maharashtra,Nagpur,2015-05-16,Sales,Sales Manager,Bachelor's,Excellent,No,576728,1970-05-27,,634400
E07658,Shaurya,Sami,Male,Tamil Nadu,Madurai,2023-10-25,Operations,Operations Executive,Bachelor's,Good,Yes,815196,1990-11-02,,815196
E07659,Faris,Kibe,Male,Karnataka,Mysuru,2023-04-12,Finance,Accountant,Bachelor's,Satisfactory,Yes,1173173,1989-04-20,,1173173
E07660,Ranveer,Patla,Male,Delhi,New Delhi,2019-05-29,HR,HR Executive,Bachelor's,Good,Yes,330281,1977-06-08,,363309
E07661,Gaurang,Bhatt,Male,Tamil Nadu,Coimbatore,2020-07-15,Finance,Accountant,Bachelor's,Excellent,No,937803,1975-07-27,,1031583
E07662,Vedant,Parmer,Male,Karnataka,Mysuru,2020-09-13,Sales,Sales Manager,Bachelor's,Satisfactory,No,611028,1965-09-27,,672130
E07663,Warhi,Borah,Female,Delhi,New Delhi,2021-12-10,IT,Data Analyst,Bachelor's,Good,Yes,1142078,1995-12-17,,1164919
E07664,Isha,Lanka,Female,Maharashtra,Nagpur,2019-10-21,Sales,Sales Manager,Bachelor's,Good,Yes,726293,1978-10-31,2024-05-16,814900
E07665,Kashvi,Bahri,Male,Karnataka,Mangalore,2022-01-24,Operations,Operations Manager,Master's,Excellent,No,411885,1968-02-07,,521034
E07666,Arunima,Varghese,Male,West Bengal,Kolkata,2020-05-27,Sales,Sales Executive,Bachelor's,Satisfactory,No,463670,1975-06-08,,510037
E07667,Anusha,Biswas,Male,Gujarat,Ahmedabad,2024-10-08,HR,HR Manager,Master's,Satisfactory,No,706582,1969-10-22,,893826
E07668,Pooja,Palan,Female,Uttar Pradesh,Kanpur,2023-03-26,Operations,Operations Manager,Master's,Satisfactory,No,344064,1983-04-05,,403587
E07669,Darsh,Basak,Male,Karnataka,Bengaluru,2019-11-12,Finance,Accountant,Bachelor's,Satisfactory,Yes,912629,1991-11-19,,912629
E07670,Jagdish,Kala,Male,Uttar Pradesh,Lucknow,2017-08-06,IT,IT Manager,Master's,Good,Yes,1101940,1977-08-16,,1267231
E07671,Azaan,Garg,Female,West Bengal,Howrah,2018-08-14,Finance,Financial Analyst,Master's,Excellent,No,895909,1984-08-22,,1050901
E07672,Aachal,Nair,Female,Maharashtra,Nagpur,2023-07-01,Finance,Financial Analyst,Master's,Good,No,1157813,2001-07-06,,1358114
E07673,Mitali,Ramanathan,Female,Tamil Nadu,Chennai,2018-09-21,HR,HR Executive,Bachelor's,Excellent,No,753790,1987-09-29,,768865
E07674,Chanchal,Khosla,Female,Gujarat,Ahmedabad,2019-09-01,Sales,Sales Executive,Bachelor's,Good,No,424673,1976-09-11,,476483
E07675,Maanas,Borde,Male,West Bengal,Siliguri,2016-01-18,Operations,Operations Executive,Bachelor's,Good,No,512810,1973-01-28,,564091
E07676,Ira,Dayal,Female,Delhi,New Delhi,2023-02-17,Operations,Operations Manager,Master's,Satisfactory,No,774564,1974-03-01,,999419
E07677,Hritik,Kar,Male,Karnataka,Bengaluru,2015-12-29,HR,HR Executive,Bachelor's,Good,No,599633,1976-01-08,,599633
E07678,Ethan,Badami,Male,Tamil Nadu,Coimbatore,2017-12-05,IT,IT Manager,Master's,Excellent,No,1191958,1977-12-15,,1370751
E07679,Chakradev,Chada,Female,Uttar Pradesh,Kanpur,2021-10-19,Sales,Sales Executive,Bachelor's,Satisfactory,Yes,770312,1985-10-28,2024-04-01,785718
E07680,Bakhshi,Mammen,Female,Tamil Nadu,Coimbatore,2017-08-21,HR,HR Executive,Bachelor's,Excellent,Yes,736442,1972-09-01,,826287
E07681,Nachiket,Khatri,Female,Karnataka,Mangalore,2015-07-07,HR,HR Executive,Bachelor's,Good,Yes,558797,1981-07-15,,569972
E07682,Vaishnavi,Prakash,Male,West Bengal,Howrah,2020-07-16,HR,HR Executive,Bachelor's,Excellent,No,795467,1989-07-24,,795467
E07683,Barkha,Bhakta,Male,Maharashtra,Nagpur,2024-06-03,HR,HR Executive,Bachelor's,Good,Yes,476204,1995-06-11,,476204
E07684,Neha,Bakshi,Male,Tamil Nadu,Coimbatore,2021-05-14,Operations,Operations Executive,Bachelor's,Good,No,316468,1979-05-25,,348114
E07685,Aarnav,Saraf,Male,Karnataka,Mysuru,2021-05-22,Operations,Operations Executive,Bachelor's,Excellent,No,375975,1978-06-02,,413572
E07686,Arya,Natarajan,Female,Maharashtra,Pune,2021-05-12,Operations,Operations Executive,Bachelor's,Needs Improvement,No,372719,1983-05-22,,380173
E07687,Saksham,Kapadia,Female,Tamil Nadu,Madurai,2015-08-14,HR,HR Executive,Bachelor's,Good,No,739067,1992-08-19,,753848
E07688,Riya,Raghavan,Female,Tamil Nadu,Madurai,2015-03-10,Operations,Operations Manager,Master's,Good,No,589852,1975-03-20,,691896
E07689,Yahvi,Warrior,Male,West Bengal,Siliguri,2020-09-02,Finance,Accountant,Bachelor's,Satisfactory,Yes,494544,1982-09-12,,494544
E07690,Oeshi,Nori,Male,Maharashtra,Mumbai,2020-07-06,Sales,Sales Executive,Bachelor's,Good,No,640759,1977-07-17,,704834
E07691,Praneel,Vasa,Male,West Bengal,Howrah,2016-08-05,IT,Data Analyst,Bachelor's,Satisfactory,No,1398170,1978-08-15,,1398170
E07692,Naveen,Varma,Female,West Bengal,Siliguri,2019-02-24,IT,Software Engineer,Bachelor's,Excellent,Yes,1295272,1995-03-02,,1321177
E07693,Yug,Kanda,Male,Karnataka,Bengaluru,2022-07-16,Finance,Finance Manager,Master's,Satisfactory,No,565226,1985-07-25,,650009
E07694,Qushi,Kade,Male,Karnataka,Bengaluru,2022-10-06,Operations,Operations Manager,Master's,Excellent,Yes,782636,1970-10-19,,990034
E07695,Quincy,Verma,Female,Uttar Pradesh,Lucknow,2021-06-10,HR,HR Executive,Bachelor's,Good,No,377679,1977-06-21,,423755
E07696,Ikshita,Goda,Female,Gujarat,Vadodara,2018-12-24,Operations,Operations Manager,Master's,Good,No,759392,1965-01-06,,979843
E07697,Rajeshri,Sanghvi,Female,Delhi,New Delhi,2020-03-04,IT,Software Engineer,Bachelor's,Good,No,1499302,1990-03-12,,1529288
E07698,Jeremiah,Upadhyay,Male,Karnataka,Mangalore,2022-07-14,Sales,Sales Executive,Bachelor's,Satisfactory,No,726754,1981-07-24,,799429
E07699,Jacob,Gulati,Male,Uttar Pradesh,Noida,2022-06-13,Operations,Operations Executive,Bachelor's,Needs Improvement,Yes,735921,1978-06-24,,809513
E07700,Veda,Sekhon,Female,Maharashtra,Mumbai,2018-04-05,Sales,Sales Executive,Bachelor's,Good,Yes,653642,1987-04-13,2022-07-19,666714
E07701,Ekbal,Buch,Male,Delhi,New Delhi,2015-12-15,Operations,Operations Executive,Bachelor's,Excellent,No,706178,1984-12-22,2023-01-18,706178
E07702,Jeremiah,Goswami,Female,Maharashtra,Mumbai,2021-08-25,Finance,Finance Manager,Master's,Good,No,1188249,1989-09-02,,1393816
E07703,Agastya,Bhat,Male,Delhi,New Delhi,2019-11-02,Sales,Business Development,Master's,Good,No,561098,1979-11-12,,645262
E07704,Panini,Master,Male,West Bengal,Howrah,2023-09-23,Sales,Sales Executive,Bachelor's,Good,Yes,527200,1993-09-30,,527200
E07705,Inaya,Bora,Male,Karnataka,Bengaluru,2023-10-24,IT,IT Manager,Master's,Excellent,No,972477,1986-11-02,,1118348
E07706,Vedhika,Oommen,Female,West Bengal,Kolkata,2016-09-20,IT,IT Manager,Master's,Satisfactory,No,1190950,1981-09-29,,1396984
E07707,Viraj,Soni,Female,Tamil Nadu,Chennai,2018-12-13,HR,HR Executive,Bachelor's,Satisfactory,No,680933,1976-12-23,,764006
E07708,Oviya,Morar,Male,Karnataka,Bengaluru,2020-05-25,IT,Data Analyst,Bachelor's,Good,No,524311,1978-06-05,,576742
E07709,Pavani,Gokhale,Female,West Bengal,Siliguri,2022-07-16,IT,Software Engineer,Bachelor's,Satisfactory,No,822057,1978-07-27,,922347
E07710,Neel,Bumb,Male,Karnataka,Mangalore,2016-08-30,IT,Software Engineer,Bachelor's,Satisfactory,No,1496575,1977-09-09,,1496575
E07711,Ekta,Mander,Male,Tamil Nadu,Chennai,2018-01-06,Sales,Sales Executive,Bachelor's,Satisfactory,No,706576,1988-01-14,,706576
E07712,Qasim,Lanka,Female,Delhi,New Delhi,2018-06-18,Sales,Sales Executive,Bachelor's,Needs Improvement,No,870929,1983-06-27,2024-12-15,888347
E07713,Nikita,Kade,Female,West Bengal,Kolkata,2022-07-15,Operations,Operations Executive,Bachelor's,Satisfactory,No,799366,1989-07-23,,815353
E07714,Anjali,Saraf,Male,Karnataka,Mysuru,2022-10-28,IT,Software Engineer,Bachelor's,Satisfactory,No,963354,1979-11-08,,1059689
E07715,Banjeet,Gala,Male,Gujarat,Ahmedabad,2023-04-18,HR,HR Executive,Bachelor's,Satisfactory,No,316831,1986-04-27,,316831
E07716,Oeshi,Bir,Male,Delhi,New Delhi,2021-05-07,Operations,Operations Executive,Bachelor's,Needs Improvement,No,699989,1979-05-18,,769987
E07717,Tanish,Hans,Male,Karnataka,Mysuru,2024-09-04,IT,Software Engineer,Bachelor's,Excellent,No,1307476,1984-09-14,,1307476
E07718,Pooja,Shere,Female,Delhi,New Delhi,2024-06-20,Sales,Sales Executive,Bachelor's,Satisfactory,Yes,436560,1986-06-30,,445291
E07719,Abdul,Bahl,Male,Maharashtra,Nagpur,2015-04-21,Finance,Accountant,Bachelor's,Needs Improvement,Yes,1113634,1978-04-30,,1113634
E07720,Aayush,Majumdar,Female,Tamil Nadu,Chennai,2016-07-04,HR,HR Executive,Bachelor's,Good,No,498012,1978-07-14,2020-02-11,507972
E07721,Tejas,Dutt,Male,Delhi,New Delhi,2021-05-31,Sales,Sales Manager,Bachelor's,Good,No,927822,1984-06-09,,927822
E07722,Tanish,Sodhi,Male,Karnataka,Mangalore,2021-04-03,HR,HR Manager,Master's,Good,No,318579,1976-04-14,,403002
E07723,Ucchal,Oommen,Female,Maharashtra,Pune,2019-03-24,Operations,Operations Executive,Bachelor's,Excellent,Yes,357115,1983-04-02,,364257
E07724,Aayush,Iyengar,Female,Karnataka,Bengaluru,2023-12-27,Operations,Operations Executive,Bachelor's,Good,No,812028,1979-01-07,,911095
E07725,Nimrat,Chada,Female,Gujarat,Surat,2022-01-20,Sales,Sales Manager,Bachelor's,Needs Improvement,No,936597,1986-01-29,,955328
E07726,Dalbir,Maharaj,Male,West Bengal,Kolkata,2023-02-25,Operations,Operations Executive,Bachelor's,Satisfactory,No,752230,1985-03-06,,752230
E07727,Maanas,Sankar,Male,Delhi,New Delhi,2024-03-06,Sales,Business Development,Master's,Excellent,Yes,427958,1990-03-15,,492151
E07728,Chaaya,Dey,Male,Maharashtra,Nagpur,2022-03-04,Finance,Accountant,Bachelor's,Needs Improvement,No,435029,2000-03-09,,435029
E07729,Ayush,Mand,Female,Gujarat,Surat,2017-03-28,Operations,Operations Manager,Master's,Excellent,No,484481,1974-04-08,,625125
E07730,Balveer,Bahri,Female,Tamil Nadu,Chennai,2022-12-13,Sales,Sales Executive,Bachelor's,Good,Yes,905131,1996-12-19,,923233
E07731,Sanaya,Naidu,Female,Tamil Nadu,Madurai,2023-02-18,IT,Software Engineer,Bachelor's,Good,No,1390543,1996-02-25,,1418353
E07732,Kiaan,Ben,Female,Tamil Nadu,Madurai,2022-10-18,HR,HR Manager,Master's,Good,No,604966,1991-10-26,,709625
E07733,Yoshita,Sachdev,Female,Maharashtra,Nagpur,2018-03-07,Operations,Operations Executive,Bachelor's,Good,No,881682,1984-03-15,,899315
E07734,Siddharth,Bhasin,Female,Maharashtra,Nagpur,2018-12-30,IT,IT Manager,Master's,Excellent,Yes,1020601,1980-01-09,,1197164
E07735,Yatan,Sarna,Female,Gujarat,Vadodara,2019-05-28,Sales,Sales Executive,Bachelor's,Good,No,689602,1993-06-03,,703394
E07736,Nimrat,Seth,Female,Karnataka,Bengaluru,2023-04-05,Finance,Accountant,Bachelor's,Excellent,Yes,883940,1992-04-12,,901618
E07737,Gauri,Memon,Male,Uttar Pradesh,Noida,2023-07-02,Operations,Operations Manager,Master's,Excellent,Yes,385610,1984-07-11,,443451
E07738,Riya,Sunder,Male,West Bengal,Howrah,2018-12-03,IT,IT Manager,Master's,Good,Yes,1068265,1966-12-16,,1351355
E07739,Ganga,Choudhary,Male,Uttar Pradesh,Noida,2018-06-19,IT,Software Engineer,Bachelor's,Satisfactory,No,654102,1989-06-26,,654102
E07740,Oeshi,Ganguly,Female,Gujarat,Ahmedabad,2020-10-10,Sales,Business Development,Master's,Good,No,476368,1987-10-19,,558779
E07741,Oni,Lala,Female,West Bengal,Kolkata,2017-05-02,Finance,Accountant,Bachelor's,Satisfactory,No,878606,1981-05-11,,896178
E07742,Vamakshi,Kalla,Male,Uttar Pradesh,Kanpur,2021-02-23,IT,Software Engineer,Bachelor's,Excellent,Yes,1256112,1979-03-06,,1381723
E07743,Charles,Bains,Male,Tamil Nadu,Chennai,2016-10-17,Sales,Sales Executive,Bachelor's,Excellent,Yes,800787,1974-10-28,,880865
E07744,Aarna,Bhatia,Male,Maharashtra,Pune,2021-06-08,IT,Data Analyst,Bachelor's,Good,No,578522,1978-06-19,,636374
E07745,Siya,Mahajan,Male,Maharashtra,Nagpur,2023-07-04,HR,HR Manager,Master's,Needs Improvement,Yes,382257,1972-07-16,,483555
E07746,Warda,Ganesan,Male,Uttar Pradesh,Kanpur,2023-07-05,IT,Software Engineer,Bachelor's,Excellent,No,1310757,1980-07-15,,1441832
E07747,Krishna,Bandi,Male,West Bengal,Howrah,2020-09-13,IT,Software Engineer,Bachelor's,Excellent,No,656313,1988-09-21,,656313
E07748,Matthew,Kaur,Male,Maharashtra,Pune,2021-09-13,HR,HR Executive,Bachelor's,Good,Yes,667157,1985-09-22,,667157
E07749,Girish,Srivastava,Female,Uttar Pradesh,Kanpur,2017-03-15,Operations,Operations Executive,Bachelor's,Needs Improvement,No,472755,1995-03-21,,482210
E07750,Aishani,Raman,Male,Tamil Nadu,Coimbatore,2023-03-02,Finance,Finance Manager,Master's,Needs Improvement,No,404431,1989-03-10,,465095
E07751,Lavanya,Borah,Female,Maharashtra,Mumbai,2022-04-10,IT,Software Engineer,Bachelor's,Good,No,830214,1984-04-19,,846818
E07752,Saumya,Garde,Male,Karnataka,Bengaluru,2019-12-30,Finance,Financial Analyst,Master's,Satisfactory,No,647459,1979-01-09,,744577
E07753,Sanaya,Dada,Male,Karnataka,Mysuru,2023-02-07,IT,Data Analyst,Bachelor's,Satisfactory,Yes,814461,1988-02-16,,814461
E07754,Zashil,Kuruvilla,Male,Karnataka,Mangalore,2023-12-25,HR,HR Executive,Bachelor's,Good,No,556568,1990-01-02,,556568
E07755,Aarna,Mann,Male,Karnataka,Mysuru,2021-08-10,Finance,Accountant,Bachelor's,Satisfactory,No,1085697,1980-08-20,,1194266
E07756,Abha,Mannan,Male,Delhi,New Delhi,2018-10-06,IT,IT Manager,Master's,Needs Improvement,Yes,1285884,1979-10-16,,1478766
E07757,Jason,Arora,Male,Gujarat,Surat,2023-10-10,Operations,Operations Manager,Master's,Good,No,798370,1978-10-21,,1009938
E07758,Lopa,Borah,Female,Tamil Nadu,Chennai,2024-08-13,Sales,Business Development,Master's,Needs Improvement,No,406617,2001-08-19,,476961
E07759,Pushti,Dixit,Female,Tamil Nadu,Madurai,2016-07-01,Operations,Operations Manager,Master's,Good,Yes,492895,1967-07-14,,635982
E07760,Advik,Ramaswamy,Male,Delhi,New Delhi,2019-01-05,Finance,Accountant,Bachelor's,Satisfactory,Yes,665254,1980-01-15,,665254
E07761,Daniel,Apte,Female,Uttar Pradesh,Lucknow,2020-04-23,HR,HR Executive,Bachelor's,Satisfactory,Yes,672240,1997-04-29,,685684
E07762,Janaki,Chand,Male,Maharashtra,Mumbai,2021-08-29,IT,Software Engineer,Bachelor's,Satisfactory,No,897623,1994-09-05,,897623
E07763,Kashvi,Apte,Male,Karnataka,Mangalore,2019-06-03,Operations,Operations Manager,Master's,Good,No,555911,1965-06-16,,703227
E07764,Vaishnavi,Sengupta,Male,West Bengal,Siliguri,2022-07-29,Operations,Operations Executive,Bachelor's,Good,No,747638,1991-08-06,,747638
E07765,Ubika,Kalla,Female,Karnataka,Mysuru,2019-05-31,IT,Software Engineer,Bachelor's,Satisfactory,No,972022,1976-06-10,,1090608
E07766,Laksh,Das,Female,West Bengal,Kolkata,2016-11-07,Sales,Sales Manager,Bachelor's,Good,No,691037,1963-11-21,2024-12-14,775343
E07767,Patrick,Dua,Male,Delhi,New Delhi,2015-01-18,IT,Software Engineer,Bachelor's,Satisfactory,No,513864,1977-01-27,,513864
E07768,Yashica,Munshi,Male,Delhi,New Delhi,2024-01-22,Finance,Financial Analyst,Master's,Good,No,787598,2000-01-28,,905737
E07769,Chaitanya,Bakshi,Female,West Bengal,Kolkata,2016-02-29,Operations,Operations Executive,Bachelor's,Good,No,445404,1983-03-09,,454312
E07770,Qushi,Kar,Male,West Bengal,Kolkata,2017-10-11,Sales,Sales Executive,Bachelor's,Excellent,No,562205,1987-10-19,,562205
E07771,Barkha,Sangha,Female,Maharashtra,Pune,2017-04-12,Finance,Accountant,Bachelor's,Good,Yes,601504,1974-04-23,,674887
E07772,Chameli,Oza,Female,West Bengal,Howrah,2022-12-01,Operations,Operations Manager,Master's,Excellent,Yes,782803,1972-12-13,,1010050
E07773,Ekiya,Kapur,Female,Karnataka,Bengaluru,2018-02-14,Sales,Business Development,Master's,Excellent,No,471432,1984-02-23,2021-04-11,552989
E07774,Robert,Bora,Male,Gujarat,Vadodara,2017-04-17,IT,Software Engineer,Bachelor's,Satisfactory,Yes,673183,1976-04-27,,740501
E07775,Jai,Andra,Male,Tamil Nadu,Chennai,2023-07-26,Sales,Sales Manager,Bachelor's,Good,No,637948,1985-08-04,,637948
E07776,Jagdish,Shanker,Male,Maharashtra,Nagpur,2018-11-18,Operations,Operations Executive,Bachelor's,Excellent,Yes,473141,1984-11-26,,473141
E07777,Hemangini,Goel,Male,Delhi,New Delhi,2017-11-04,Sales,Sales Manager,Bachelor's,Good,No,354790,1963-11-18,,390269
E07778,Kevin,Singhal,Male,Tamil Nadu,Chennai,2023-04-29,IT,Software Engineer,Bachelor's,Good,No,1132971,1994-05-06,,1132971
